payment_id,user_id,amount,payment_date,plan_type,valid_until,churn_status,renewed
T51659349312,16028,7.99,23-12-2024,Standard,22-01-2025,active,TRUE
T69183038892,16028,12.99,25-01-2025,Premium,26-03-2025,active,TRUE
T71429219973,16029,4.99,23-12-2024,Student Plan,22-01-2025,active,TRUE
T80237311132,16029,7.99,26-01-2025,Standard,25-02-2025,active,TRUE
T95296216880,16029,7.99,27-02-2025,Standard,29-03-2025,active,TRUE
T62447219771,16030,7.99,23-12-2024,Standard,22-01-2025,active,TRUE
T84455984010,16030,7.99,26-01-2025,Standard,25-02-2025,active,TRUE
T99780625661,16030,7.99,01-03-2025,Standard,31-03-2025,active,TRUE
T73767841775,16031,4.99,23-12-2024,Student Plan,22-01-2025,active,TRUE
T55865557467,16031,4.99,23-01-2025,Student Plan,22-02-2025,churned,FALSE
T53143873916,16032,4.99,23-12-2024,Student Plan,22-01-2025,churned,FALSE
T77640297633,16033,7.99,23-12-2024,Standard,22-01-2025,active,TRUE
T90759928800,16033,7.99,26-01-2025,Standard,25-02-2025,churned,FALSE
T58462644714,16034,4.99,23-12-2024,Student Plan,22-01-2025,active,TRUE
T99896092579,16034,4.99,23-01-2025,Student Plan,22-02-2025,active,TRUE
T91353519745,16034,4.99,26-02-2025,Student Plan,28-03-2025,active,TRUE
T97676670571,16035,7.99,23-12-2024,Standard,22-01-2025,active,TRUE
T89921622048,16035,7.99,24-01-2025,Standard,23-02-2025,churned,FALSE
T56317867423,16036,12.99,23-12-2024,Premium,21-02-2025,active,TRUE
T50980887854,16036,12.99,22-02-2025,Premium,23-04-2025,active,TRUE
T56948434655,16037,12.99,23-12-2024,Premium,21-02-2025,active,TRUE
T79519344343,16037,7.99,23-02-2025,Standard,25-03-2025,active,TRUE
T53101645486,16038,12.99,24-12-2024,Premium,22-02-2025,active,TRUE
T95495794002,16038,12.99,24-02-2025,Premium,25-04-2025,churned,FALSE
T97691434690,16039,7.99,24-12-2024,Standard,23-01-2025,active,TRUE
T62027645376,16039,7.99,25-01-2025,Standard,24-02-2025,churned,FALSE
T77102954393,16040,4.99,24-12-2024,Student Plan,23-01-2025,churned,FALSE
T95434191821,16041,7.99,24-12-2024,Standard,23-01-2025,active,TRUE
T75959807279,16041,7.99,26-01-2025,Standard,25-02-2025,active,TRUE
T62892699933,16041,12.99,28-02-2025,Premium,29-04-2025,active,TRUE
T50822807069,16042,4.99,24-12-2024,Student Plan,23-01-2025,active,TRUE
T65765783539,16042,12.99,26-01-2025,Premium,27-03-2025,active,TRUE
T77095069427,16043,4.99,24-12-2024,Student Plan,23-01-2025,active,TRUE
T70812752429,16043,4.99,27-01-2025,Student Plan,26-02-2025,active,TRUE
T94563273893,16043,12.99,02-03-2025,Premium,01-05-2025,active,TRUE
T90216922295,16044,12.99,24-12-2024,Premium,22-02-2025,active,TRUE
T74059900962,16044,12.99,25-02-2025,Premium,26-04-2025,active,TRUE
T62048484720,16045,7.99,24-12-2024,Standard,23-01-2025,active,TRUE
T60173083977,16045,7.99,26-01-2025,Standard,25-02-2025,active,TRUE
T74773772290,16045,12.99,01-03-2025,Premium,30-04-2025,active,TRUE
T69822189588,16046,12.99,24-12-2024,Premium,22-02-2025,active,TRUE
T51912422029,16046,7.99,25-02-2025,Standard,27-03-2025,churned,FALSE
T52890282033,16047,4.99,24-12-2024,Student Plan,23-01-2025,churned,FALSE
T93820457398,16048,12.99,24-12-2024,Premium,22-02-2025,active,TRUE
T96568312673,16048,7.99,24-02-2025,Standard,26-03-2025,active,TRUE
T90533425943,16049,4.99,24-12-2024,Student Plan,23-01-2025,active,TRUE
T87055151206,16049,4.99,24-01-2025,Student Plan,23-02-2025,active,TRUE
T87220128941,16049,12.99,28-02-2025,Premium,29-04-2025,churned,FALSE
T52150507863,16050,12.99,24-12-2024,Premium,22-02-2025,churned,FALSE
T96273000547,16051,7.99,24-12-2024,Standard,23-01-2025,churned,FALSE
T51830144329,16052,12.99,24-12-2024,Premium,22-02-2025,active,TRUE
T56606671546,16052,12.99,27-02-2025,Premium,28-04-2025,active,TRUE
T64374025901,16053,4.99,24-12-2024,Student Plan,23-01-2025,active,TRUE
T71512365764,16053,4.99,24-01-2025,Student Plan,23-02-2025,active,TRUE
T86620403113,16053,4.99,26-02-2025,Student Plan,28-03-2025,active,TRUE
T96262788213,16054,7.99,24-12-2024,Standard,23-01-2025,active,TRUE
T90972131913,16054,7.99,25-01-2025,Standard,24-02-2025,active,TRUE
T83083336240,16054,7.99,25-02-2025,Standard,27-03-2025,churned,FALSE
T65686900984,16055,7.99,24-12-2024,Standard,23-01-2025,active,TRUE
T70289359479,16055,7.99,24-01-2025,Standard,23-02-2025,active,TRUE
T52142209057,16055,7.99,28-02-2025,Standard,30-03-2025,active,TRUE
T68418165064,16056,4.99,24-12-2024,Student Plan,23-01-2025,active,TRUE
T68687171454,16056,4.99,28-01-2025,Student Plan,27-02-2025,active,TRUE
T96502866015,16056,4.99,04-03-2025,Student Plan,03-04-2025,active,TRUE
T77679978689,16057,7.99,24-12-2024,Standard,23-01-2025,active,TRUE
T80797056595,16057,7.99,24-01-2025,Standard,23-02-2025,active,TRUE
T78832030267,16057,7.99,26-02-2025,Standard,28-03-2025,active,TRUE
T75588341255,16058,4.99,24-12-2024,Student Plan,23-01-2025,active,TRUE
T98572470729,16058,4.99,27-01-2025,Student Plan,26-02-2025,churned,FALSE
T69162733709,16059,4.99,24-12-2024,Student Plan,23-01-2025,churned,FALSE
T91597291703,16060,7.99,24-12-2024,Standard,23-01-2025,active,TRUE
T82018398039,16060,7.99,25-01-2025,Standard,24-02-2025,active,TRUE
T62246141645,16060,7.99,26-02-2025,Standard,28-03-2025,active,TRUE
T85625300008,16061,4.99,24-12-2024,Student Plan,23-01-2025,active,TRUE
T70848202284,16061,7.99,27-01-2025,Standard,26-02-2025,active,TRUE
T76160684751,16061,7.99,02-03-2025,Standard,01-04-2025,churned,FALSE
T53472189107,16062,4.99,24-12-2024,Student Plan,23-01-2025,active,TRUE
T70252823886,16062,4.99,25-01-2025,Student Plan,24-02-2025,active,TRUE
T86564772219,16062,7.99,25-02-2025,Standard,27-03-2025,active,TRUE
T73866585698,16063,12.99,24-12-2024,Premium,22-02-2025,active,TRUE
T93649429400,16063,12.99,26-02-2025,Premium,27-04-2025,active,TRUE
T79716645519,16064,12.99,24-12-2024,Premium,22-02-2025,active,TRUE
T79934702676,16064,12.99,24-02-2025,Premium,25-04-2025,active,TRUE
T80712971003,16065,7.99,25-12-2024,Standard,24-01-2025,active,TRUE
T80977902312,16065,7.99,27-01-2025,Standard,26-02-2025,churned,FALSE
T62245725541,16066,12.99,25-12-2024,Premium,23-02-2025,active,TRUE
T87086414276,16066,12.99,27-02-2025,Premium,28-04-2025,active,TRUE
T70268216136,16067,-5.99,25-12-2024,Student Plan,24-01-2025,churned,FALSE
T62500148252,16068,4.99,25-12-2024,Student Plan,24-01-2025,active,TRUE
T72951675195,16068,4.99,26-01-2025,Student Plan,25-02-2025,active,TRUE
T77817476397,16068,12.99,01-03-2025,Premium,30-04-2025,active,TRUE
T95210315350,16069,4.99,25-12-2024,Student Plan,24-01-2025,active,TRUE
T91018267713,16069,4.99,25-01-2025,Student Plan,24-02-2025,active,TRUE
T92218773698,16069,4.99,28-02-2025,Student Plan,30-03-2025,active,TRUE
T85004740771,16070,12.99,25-12-2024,Premium,23-02-2025,active,TRUE
T85634649844,16070,12.99,28-02-2025,Premium,29-04-2025,active,TRUE
T88302037655,16071,12.99,25-12-2024,Premium,23-02-2025,active,TRUE
T75541667016,16071,12.99,28-02-2025,Premium,29-04-2025,active,TRUE
T83602258632,16072,7.99,25-12-2024,Standard,24-01-2025,active,TRUE
T72658315325,16072,7.99,28-01-2025,Standard,27-02-2025,churned,FALSE
T55311429275,16073,12.99,25-12-2024,Premium,23-02-2025,active,TRUE
T88900520094,16073,3.141689,26-02-2025,Standard,28-03-2025,active,TRUE
T55608263269,16074,12.99,25-12-2024,Premium,23-02-2025,active,TRUE
T73019246932,16074,7.99,27-02-2025,Standard,29-03-2025,active,TRUE
T86010681880,16075,4.99,25-12-2024,Student Plan,24-01-2025,active,TRUE
T83362481312,16075,4.99,28-01-2025,Student Plan,27-02-2025,churned,FALSE
T91716038130,16076,7.99,25-12-2024,Standard,24-01-2025,active,TRUE
T63409208170,16076,7.99,27-01-2025,Standard,26-02-2025,active,TRUE
T97465917670,16076,12.99,02-03-2025,Premium,01-05-2025,active,TRUE
T64069336583,16077,12.99,25-12-2024,Premium,23-02-2025,active,TRUE
T94972859528,16077,7.99,27-02-2025,Standard,29-03-2025,active,TRUE
T89640977935,16078,7.99,25-12-2024,Standard,24-01-2025,active,TRUE
T50542908803,16078,7.99,28-01-2025,Standard,27-02-2025,churned,FALSE
T98475419808,16079,12.99,25-12-2024,Premium,23-02-2025,active,TRUE
T89864389056,16079,12.99,28-02-2025,Premium,29-04-2025,active,TRUE
T80740756580,16080,7.99,25-12-2024,Standard,24-01-2025,active,TRUE
T66697830363,16080,7.99,25-01-2025,Standard,24-02-2025,active,TRUE
T51771552962,16080,7.99,26-02-2025,Standard,28-03-2025,active,TRUE
T60457711332,16081,7.99,25-12-2024,Standard,24-01-2025,active,TRUE
T97957536804,16081,7.99,26-01-2025,Standard,25-02-2025,active,TRUE
T59297231897,16081,7.99,27-02-2025,Standard,29-03-2025,churned,FALSE
T60985512007,16082,7.99,25-12-2024,Standard,24-01-2025,churned,FALSE
T65516476008,16083,12.99,25-12-2024,Premium,23-02-2025,active,TRUE
T75041959446,16083,12.99,26-02-2025,Premium,27-04-2025,active,TRUE
T88696032882,16084,12.99,25-12-2024,Premium,23-02-2025,active,TRUE
T93700093717,16084,12.99,25-02-2025,Premium,26-04-2025,active,TRUE
T90244265428,16085,7.99,26-12-2024,Standard,25-01-2025,churned,FALSE
T87011361585,16086,7.99,26-12-2024,Standard,25-01-2025,active,TRUE
T60248851727,16086,7.99,28-01-2025,Standard,27-02-2025,churned,FALSE
T64540368292,16087,12.99,26-12-2024,Premium,24-02-2025,active,TRUE
T91455048401,16087,12.99,28-02-2025,Premium,29-04-2025,active,TRUE
T51273810456,16088,4.99,26-12-2024,Student Plan,25-01-2025,active,TRUE
T97628373379,16088,7.99,27-01-2025,Standard,26-02-2025,active,TRUE
T99050141454,16088,7.99,27-02-2025,Standard,29-03-2025,active,TRUE
T67093627985,16089,7.99,26-12-2024,Standard,25-01-2025,active,TRUE
T52992718701,16089,12.99,29-01-2025,Premium,30-03-2025,active,TRUE
T84948893957,16090,7.99,26-12-2024,Standard,25-01-2025,active,TRUE
T70245088158,16090,7.99,27-01-2025,Standard,26-02-2025,active,TRUE
T96089691167,16090,7.99,02-03-2025,Standard,01-04-2025,churned,FALSE
T71625004838,16091,4.99,26-12-2024,Student Plan,25-01-2025,active,TRUE
T57205941651,16091,4.99,27-01-2025,Student Plan,26-02-2025,churned,FALSE
T76861435425,16092,4.99,26-12-2024,Student Plan,25-01-2025,active,TRUE
T96334118347,16092,7.99,28-01-2025,Standard,27-02-2025,active,TRUE
T74219533918,16092,7.99,01-03-2025,Standard,31-03-2025,churned,FALSE
T79243180221,16093,4.99,26-12-2024,Student Plan,25-01-2025,active,TRUE
T74051692717,16093,4.99,27-01-2025,Student Plan,26-02-2025,churned,FALSE
T94732129904,16094,7.99,26-12-2024,Standard,25-01-2025,churned,FALSE
T90192101430,16095,7.99,26-12-2024,Standard,25-01-2025,active,TRUE
T64855665046,16095,7.99,29-01-2025,Standard,28-02-2025,active,TRUE
T94682144350,16095,7.99,02-03-2025,Standard,01-04-2025,churned,FALSE
T79411145425,16096,4.99,26-12-2024,Student Plan,25-01-2025,active,TRUE
T93719195684,16096,4.99,27-01-2025,Student Plan,26-02-2025,active,TRUE
T85739536689,16096,4.99,02-03-2025,Student Plan,01-04-2025,active,TRUE
T89272402721,16097,4.99,26-12-2024,Student Plan,25-01-2025,churned,FALSE
T84091917080,16098,12.99,26-12-2024,Premium,24-02-2025,active,TRUE
T83717267535,16098,12.99,28-02-2025,Premium,29-04-2025,churned,FALSE
T85581300535,16099,7.99,26-12-2024,Standard,25-01-2025,active,TRUE
T80529317320,16099,7.99,30-01-2025,Standard,01-03-2025,active,TRUE
T84962132512,16099,7.99,03-03-2025,Standard,02-04-2025,active,TRUE
T67943970515,16100,7.99,26-12-2024,Standard,25-01-2025,active,TRUE
T55282776353,16100,12.99,27-01-2025,Premium,28-03-2025,active,TRUE
T95391431701,16101,7.99,26-12-2024,Standard,25-01-2025,active,TRUE
T66070840139,16101,7.99,29-01-2025,Standard,28-02-2025,active,TRUE
T95021607449,16101,7.99,01-03-2025,Standard,31-03-2025,active,TRUE
T53282021551,16102,7.99,26-12-2024,Standard,25-01-2025,active,TRUE
T70659655844,16102,12.99,28-01-2025,Premium,29-03-2025,active,TRUE
T72499004496,16103,12.99,26-12-2024,Premium,24-02-2025,active,TRUE
T90194799863,16103,12.99,27-02-2025,Premium,28-04-2025,active,TRUE
T74154345145,16104,4.99,26-12-2024,Student Plan,25-01-2025,churned,FALSE
T51388221619,16105,4.99,26-12-2024,Student Plan,25-01-2025,active,TRUE
T61268709442,16105,4.99,30-01-2025,Student Plan,01-03-2025,churned,FALSE
T96880595014,16106,12.99,26-12-2024,Premium,24-02-2025,active,TRUE
T97602357164,16106,12.99,25-02-2025,Premium,26-04-2025,active,TRUE
T60035869002,16107,7.99,27-12-2024,Standard,26-01-2025,active,TRUE
T79671046049,16107,12.99,29-01-2025,Premium,30-03-2025,active,TRUE
T83670998307,16108,12.99,27-12-2024,Premium,25-02-2025,active,TRUE
T84762999027,16108,12.99,02-03-2025,Premium,01-05-2025,active,TRUE
T76659343494,16109,7.99,27-12-2024,Standard,26-01-2025,active,TRUE
T91816536387,16109,7.99,28-01-2025,Standard,27-02-2025,active,TRUE
T84369998454,16109,7.99,28-02-2025,Standard,30-03-2025,active,TRUE
T72377931903,16110,7.99,27-12-2024,Standard,26-01-2025,active,TRUE
T57429026617,16110,7.99,27-01-2025,Standard,26-02-2025,active,TRUE
T65724025665,16110,7.99,27-02-2025,Standard,29-03-2025,active,TRUE
T72084607967,16111,7.99,27-12-2024,Standard,26-01-2025,active,TRUE
T98363950635,16111,7.99,30-01-2025,Standard,01-03-2025,churned,FALSE
T67391046155,16112,7.99,27-12-2024,Standard,26-01-2025,churned,FALSE
T79291738588,16113,4.99,27-12-2024,Student Plan,26-01-2025,active,TRUE
T70683597017,16113,4.99,31-01-2025,Student Plan,02-03-2025,active,TRUE
T83908839848,16113,12.99,07-03-2025,Premium,06-05-2025,active,TRUE
T73657298949,16114,12.99,27-12-2024,Premium,25-02-2025,churned,FALSE
T51918301815,16115,12.99,27-12-2024,Premium,25-02-2025,active,TRUE
T61460557874,16115,7.99,02-03-2025,Standard,01-04-2025,active,TRUE
T88862787885,16116,7.99,27-12-2024,Standard,26-01-2025,active,TRUE
T91056265255,16116,7.99,27-01-2025,Standard,26-02-2025,active,TRUE
T54750918613,16116,7.99,27-02-2025,Standard,29-03-2025,active,TRUE
T91530122888,16117,12.99,27-12-2024,Premium,25-02-2025,active,TRUE
T76172154416,16117,12.99,27-02-2025,Premium,28-04-2025,active,TRUE
T85581008416,16118,7.99,27-12-2024,Standard,26-01-2025,active,TRUE
T55265122606,16118,7.99,29-01-2025,Standard,28-02-2025,active,TRUE
T54169669090,16118,7.99,05-03-2025,Standard,04-04-2025,active,TRUE
T90333429382,16119,4.99,27-12-2024,Student Plan,26-01-2025,active,TRUE
T56102556160,16119,4.99,29-01-2025,Student Plan,28-02-2025,active,TRUE
T84384070795,16119,7.99,01-03-2025,Standard,31-03-2025,active,TRUE
T53233383823,16120,12.99,27-12-2024,Premium,25-02-2025,active,TRUE
T67183194305,16120,12.99,01-03-2025,Premium,30-04-2025,active,TRUE
T50684067808,16121,4.99,27-12-2024,Student Plan,26-01-2025,active,TRUE
T68287630661,16121,4.99,31-01-2025,Student Plan,02-03-2025,active,TRUE
T89071179949,16121,4.99,03-03-2025,Student Plan,02-04-2025,active,TRUE
T64735409162,16122,12.99,27-12-2024,Premium,25-02-2025,active,TRUE
T86674534417,16122,12.99,28-02-2025,Premium,29-04-2025,churned,FALSE
T59829496613,16123,7.99,27-12-2024,Standard,26-01-2025,churned,FALSE
T95124952459,16124,4.99,28-12-2024,Student Plan,27-01-2025,churned,FALSE
T93677382197,16125,4.99,28-12-2024,Student Plan,27-01-2025,active,TRUE
T93443414287,16125,7.99,31-01-2025,Standard,02-03-2025,active,TRUE
T86128165426,16125,7.99,03-03-2025,Standard,02-04-2025,active,TRUE
T61702322664,16126,7.99,28-12-2024,Standard,27-01-2025,active,TRUE
T98962140154,16126,7.99,01-02-2025,Standard,03-03-2025,churned,FALSE
T57417472559,16127,7.99,28-12-2024,Standard,27-01-2025,active,TRUE
T76210909831,16127,7.99,30-01-2025,Standard,01-03-2025,active,TRUE
T55921023294,16127,7.99,05-03-2025,Standard,04-04-2025,active,TRUE
T98450922280,16128,7.99,28-12-2024,Standard,27-01-2025,active,TRUE
T58204921376,16128,7.99,30-01-2025,Standard,01-03-2025,active,TRUE
T76505811036,16128,7.99,05-03-2025,Standard,04-04-2025,active,TRUE
T78199677838,16129,4.99,28-12-2024,Student Plan,27-01-2025,active,TRUE
T89604004364,16129,4.99,29-01-2025,Student Plan,28-02-2025,active,TRUE
T69360847964,16129,4.99,02-03-2025,Student Plan,01-04-2025,active,TRUE
T63787070186,16130,12.99,28-12-2024,Premium,26-02-2025,active,TRUE
T85806273728,16130,12.99,28-02-2025,Premium,29-04-2025,active,TRUE
T88267366772,16131,7.99,28-12-2024,Standard,27-01-2025,active,TRUE
T64511384308,16131,12.99,31-01-2025,Premium,01-04-2025,active,TRUE
T56935706186,16132,7.99,28-12-2024,Standard,27-01-2025,active,TRUE
T61404737723,16132,7.99,28-01-2025,Standard,27-02-2025,active,TRUE
T66415435215,16132,12.99,01-03-2025,Premium,30-04-2025,active,TRUE
T75204518160,16133,12.99,28-12-2024,Premium,26-02-2025,active,TRUE
T68872944174,16133,12.99,02-03-2025,Premium,01-05-2025,active,TRUE
T90755173596,16134,12.99,28-12-2024,Premium,26-02-2025,churned,FALSE
T92055137933,16135,4.99,28-12-2024,Student Plan,27-01-2025,active,TRUE
T61482557061,16135,4.99,28-01-2025,Student Plan,27-02-2025,active,TRUE
T79749225344,16135,7.99,03-03-2025,Standard,02-04-2025,active,TRUE
T74770847742,16136,4.99,28-12-2024,Student Plan,27-01-2025,active,TRUE
T72338598828,16136,4.99,28-01-2025,Student Plan,27-02-2025,active,TRUE
T64782469250,16136,4.99,03-03-2025,Student Plan,02-04-2025,active,TRUE
T77391680815,16137,4.99,28-12-2024,Student Plan,27-01-2025,active,TRUE
T56766343945,16137,4.99,31-01-2025,Student Plan,02-03-2025,active,TRUE
T87011117188,16137,4.99,04-03-2025,Student Plan,03-04-2025,churned,FALSE
T61583289861,16138,7.99,28-12-2024,Standard,27-01-2025,active,TRUE
T78160764194,16138,12.99,30-01-2025,Premium,31-03-2025,churned,FALSE
T65642144666,16139,4.99,28-12-2024,Student Plan,27-01-2025,active,TRUE
T75560128180,16139,4.99,29-01-2025,Student Plan,28-02-2025,active,TRUE
T93979481698,16139,4.99,04-03-2025,Student Plan,03-04-2025,active,TRUE
T55763933472,16140,12.99,28-12-2024,Premium,26-02-2025,active,TRUE
T66355865169,16140,12.99,01-03-2025,Premium,30-04-2025,active,TRUE
T87387508212,16141,4.99,28-12-2024,Student Plan,27-01-2025,churned,FALSE
T69510826472,16142,4.99,28-12-2024,Student Plan,27-01-2025,active,TRUE
T82519966840,16142,4.99,30-01-2025,Student Plan,01-03-2025,active,TRUE
T85067123458,16142,4.99,04-03-2025,Student Plan,03-04-2025,active,TRUE
T72586910053,16143,7.99,28-12-2024,Standard,27-01-2025,active,TRUE
T55988476331,16143,7.99,01-02-2025,Standard,03-03-2025,active,TRUE
T99515080989,16143,7.99,05-03-2025,Standard,04-04-2025,active,TRUE
T67191168291,16144,4.99,28-12-2024,Student Plan,27-01-2025,active,TRUE
T92981627103,16144,7.99,31-01-2025,Standard,02-03-2025,active,TRUE
T75591391159,16144,7.99,04-03-2025,Standard,03-04-2025,churned,FALSE
T79085671136,16145,7.99,28-12-2024,Standard,27-01-2025,active,TRUE
T89742820866,16145,7.99,29-01-2025,Standard,28-02-2025,active,TRUE
T93486345642,16145,7.99,05-03-2025,Standard,04-04-2025,active,TRUE
T75649148541,16146,4.99,28-12-2024,Student Plan,27-01-2025,active,TRUE
T60986291396,16146,4.99,30-01-2025,Student Plan,01-03-2025,active,TRUE
T84333125905,16146,4.99,04-03-2025,Student Plan,03-04-2025,active,TRUE
T84870822683,16147,7.99,28-12-2024,Standard,27-01-2025,active,TRUE
T61016260147,16147,7.99,31-01-2025,Standard,02-03-2025,churned,FALSE
T65144097367,16148,12.99,28-12-2024,Premium,26-02-2025,active,TRUE
T54121760143,16148,7.99,27-02-2025,Standard,29-03-2025,churned,FALSE
T76292743605,16149,4.99,28-12-2024,Student Plan,27-01-2025,active,TRUE
T79835868097,16149,4.99,28-01-2025,Student Plan,27-02-2025,churned,FALSE
T85862618373,16150,12.99,29-12-2024,Premium,27-02-2025,active,TRUE
T75894039295,16150,12.99,28-02-2025,Premium,29-04-2025,active,TRUE
T81306981501,16151,4.99,29-12-2024,Student Plan,28-01-2025,churned,FALSE
T65062439072,16152,7.99,29-12-2024,Standard,28-01-2025,active,TRUE
T70607774318,16152,7.99,31-01-2025,Standard,02-03-2025,active,TRUE
T96648862524,16152,7.99,05-03-2025,Standard,04-04-2025,active,TRUE
T91279863703,16153,12.99,29-12-2024,Premium,27-02-2025,active,TRUE
T61825318846,16153,12.99,02-03-2025,Premium,01-05-2025,active,TRUE
T88100836377,16154,4.99,29-12-2024,Student Plan,28-01-2025,active,TRUE
T99311765771,16154,12.99,31-01-2025,Premium,01-04-2025,active,TRUE
T63394198009,16155,12.99,29-12-2024,Premium,27-02-2025,active,TRUE
T91592201844,16155,12.99,01-03-2025,Premium,30-04-2025,active,TRUE
T84300729944,16156,7.99,29-12-2024,Standard,28-01-2025,active,TRUE
T99360480520,16156,7.99,31-01-2025,Standard,02-03-2025,active,TRUE
